"customer_id_g","sessions","duration","page_view","product_view_distinct","last_active_date","last_purch_date","last_purch_to_last_active","this_purch_2_last_purch","purchase_number","search","search_bi","flag_policy_bi","flag_specials_bi","flag_a_bi","quoteback","cost1","email","store","call","other_channel","flag_sum","maincat1","esale","datecreated","grandtotal","cart","repeat_product_view_sessions","repeat_product_view_single_session","newSearch","purchase"
92220,2,3,3,3,2019-04-08 16:14:00,2017-01-02 21:50:01,825.766651215278,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,2,1,"New",0
92221,4,1,6,1,2017-01-04 19:23:00,2017-01-02 22:04:01,1.88817834490741,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,1,1,4,"Old",0
92229,1,2,7,1,2018-03-08 13:37:00,2017-08-31 16:37:56,188.87434931713,NA,99,0,0,0,0,0,0,2100,0,0,0,0,0,10001,NA,NA,NA,0,1,4,"Old",0
92231,1,4,7,1,2019-03-02 12:06:00,2016-12-30 17:33:08,791.772817592593,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"New",0
92244,9,5,13,1,2019-04-06 11:42:00,2018-05-03 23:24:07,337.512409375,485.308030497685,2,6,1,0,0,0,0,NA,0,0,0,0,0,99,1,2018-05-03 23:24:07,1906.16,1,5,2,"New",1
92252,1,2,3,2,2018-09-25 12:59:00,2017-01-03 17:23:06,629.816587939815,NA,99,0,0,0,0,0,0,180.6,0,0,0,0,0,10002,NA,NA,NA,0,1,2,"Old",0
92254,1,5,3,1,2017-02-27 13:24:00,2017-01-03 19:04:27,54.763567349537,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,3,"Old",0
92255,1,0,1,1,2017-09-11 13:41:00,2017-01-03 20:30:01,250.715957708333,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"Old",0
92261,3,0,1,1,2017-06-15 19:01:00,2017-01-21 17:00:03,145.083984166667,NA,99,0,0,0,0,0,0,64.45,0,0,0,0,0,93,NA,NA,NA,0,2,1,"Old",0
92270,1,0,6,1,2019-04-02 14:26:00,2017-05-11 10:47:08,691.1519878125,NA,99,0,0,0,0,0,0,349,0,0,0,0,0,93,NA,NA,NA,0,2,2,"New",0
92285,9,12,29,2,2019-02-17 16:44:00,2019-01-23 14:02:47,25.1119447222222,NA,99,2,1,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,1,3,2,"New",0
92291,1,0,1,1,2018-01-29 12:53:00,2017-01-05 14:17:51,388.941071689815,NA,99,0,0,0,0,0,0,1265,0,0,0,0,0,10001,NA,NA,NA,0,1,2,"Old",0
92314,1,7,12,5,2017-05-26 16:41:00,2017-01-05 18:13:15,140.935927638889,NA,99,0,0,0,0,0,0,55,0,0,0,0,0,10001,NA,NA,NA,0,1,4,"Old",0
92317,2,33,18,1,2017-01-05 23:01:00,2017-01-05 22:35:11,0.0179232986111111,NA,99,2,1,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,1,2,5,"Old",0
92322,1,0,1,1,2018-09-06 13:23:00,2017-01-06 08:30:01,608.203457731482,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"Old",0
92328,2,25,22,3,2017-01-12 10:29:00,2017-01-10 13:15:30,1.88437443287037,NA,99,1,1,0,0,0,0,179.99,0,0,0,0,0,10002,NA,NA,NA,1,2,5,"Old",0
92332,6,8,5,1,2017-03-09 12:59:00,2017-01-06 15:45:01,61.8847103125,NA,99,1,1,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,2,2,"Old",0
92338,2,0,1,1,2017-09-22 12:08:00,2017-01-06 18:30:01,258.734709594907,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,2,1,"Old",0
92347,1,0,2,1,2018-05-31 12:59:00,2017-01-16 17:49:11,499.798479768519,NA,99,0,0,0,0,0,0,2538.43,0,0,0,0,0,10002,NA,NA,NA,0,1,1,"Old",0
92348,2,0,1,1,2017-12-19 14:34:00,2017-01-07 13:53:00,346.028464108796,NA,99,0,0,0,0,0,0,407.99,0,0,0,0,0,93,NA,NA,NA,0,2,5,"Old",0
92349,1,3,10,0,2019-03-17 11:05:00,2017-01-07 13:50:30,798.885058831019,NA,99,0,0,0,0,0,0,3465,0,0,0,0,0,10002,NA,NA,NA,0,0,0,"New",0
92355,1,0,1,1,2017-03-05 13:00:00,2017-01-07 16:57:42,56.8349252893519,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,2,3,"Old",0
92360,4,3,6,2,2019-04-06 14:09:00,2017-06-15 16:17:53,659.910497395833,NA,99,0,0,0,0,0,0,995,0,0,0,0,0,10001,NA,NA,NA,0,2,3,"New",0
92361,2,11,26,1,2017-01-08 13:34:00,2017-01-08 13:24:36,0.00652652777777778,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,2,2,4,"Old",0
92375,1,4,16,2,2017-01-06 06:31:00,2017-01-06 06:29:55,0.000741608796296296,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,1,1,4,"Old",0
92397,3,6,16,1,2017-01-09 20:11:00,2017-01-09 18:28:15,0.0713458912037037,NA,99,1,1,0,1,0,0,NA,0,0,0,0,1,99,NA,NA,NA,0,2,5,"Old",0
92399,2,1,2,1,2017-06-04 19:52:00,2017-01-09 18:46:10,146.045716550926,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"Old",0
92400,2,0,1,1,2017-05-18 15:48:00,2017-01-09 19:30:01,128.845820115741,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"Old",0
92401,1,2,4,2,2017-08-14 11:37:00,2017-01-09 20:14:45,216.640441655093,NA,99,2,1,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,3,2,"Old",0
92405,2,3,8,4,2017-03-02 15:27:00,2017-02-28 18:40:42,1.86547506944444,49.4201015046296,2,2,1,0,0,0,0,1572,0,0,0,0,0,10002,NA,2017-02-28 18:40:42,1572,0,3,5,"Old",1
92406,22,18,67,18,2019-01-01 15:24:00,2017-11-09 10:36:43,418.1994990625,244.987093912037,2,11,1,0,1,0,0,2033.5,0,0,0,0,1,10001,NA,2017-11-09 10:36:43,3650.4,0,3,4,"New",1
92406,22,18,67,18,2019-01-01 15:24:00,2017-11-09 10:36:43,418.1994990625,244.987093912037,2,11,1,0,1,0,0,2033.5,0,0,0,0,1,10001,NA,2017-11-09 10:36:43,3650.4,0,3,4,"New",1
92406,22,18,67,18,2019-01-01 15:24:00,2017-11-09 10:36:43,418.1994990625,244.987093912037,2,11,1,0,1,0,0,2033.5,0,0,0,0,1,10001,NA,2017-11-09 10:36:43,3650.4,0,3,4,"New",1
92406,22,18,67,18,2019-01-01 15:24:00,2017-11-09 10:36:43,418.1994990625,244.987093912037,2,11,1,0,1,0,0,2033.5,0,0,0,0,1,10001,NA,2017-11-09 10:36:43,3650.4,0,3,4,"New",1
92406,22,18,67,18,2019-01-01 15:24:00,2017-11-09 10:36:43,418.1994990625,244.987093912037,2,11,1,0,1,0,0,2033.5,0,0,0,0,1,10001,NA,2017-11-09 10:36:43,3650.4,0,3,4,"New",1
92408,1,2,3,1,2017-07-22 22:27:00,2017-01-10 11:30:01,193.456238090278,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,3,"Old",0
92426,6,14,24,3,2017-01-31 03:33:00,2017-01-11 03:05:40,20.0189771296296,NA,99,5,1,1,0,0,0,NA,0,0,0,0,1,99,NA,NA,NA,1,3,5,"Old",0
92433,6,20,8,1,2019-03-23 17:46:00,2019-01-18 15:45:58,64.0833514236111,1086.25066140046,2,2,1,0,1,0,0,NA,0,0,0,0,1,99,NA,2019-01-18 15:45:58,1500,0,2,2,"New",1
92439,3,5,8,2,2018-05-26 10:54:00,2017-01-11 13:15:01,499.902068935185,NA,99,0,0,0,1,0,0,NA,0,0,0,0,1,99,NA,NA,NA,0,1,2,"Old",0
92465,3,1,6,0,2017-01-12 14:00:00,2017-01-12 14:00:11,-0.000127384259259259,NA,99,0,0,0,1,0,0,1200,0,0,0,0,1,10002,NA,NA,NA,0,0,0,"Old",0
92467,1,3,3,2,2017-12-04 15:07:00,2015-04-15 13:08:46,964.082104560185,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"Old",0
92468,2,15,2,1,2018-05-18 17:42:00,2017-01-12 15:00:01,491.112487800926,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,2,2,"Old",0
92476,1,8,4,2,2019-03-07 22:10:00,2017-01-12 19:50:01,784.097207407407,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"New",0
92477,3,2,4,3,2018-06-18 19:50:00,2017-01-12 20:02:09,521.991556921296,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,3,"Old",0
92482,1,0,1,1,2018-09-25 20:34:00,2017-01-12 22:45:01,620.909015532407,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"Old",0
92483,3,5,4,1,2018-12-15 12:54:00,2018-11-10 13:50:01,34.9610909722222,666.586951099537,2,2,1,0,0,0,0,NA,0,0,0,0,0,99,NA,2018-11-10 13:50:01,2475,0,1,3,"New",1
92507,4,13,17,5,2019-02-18 10:32:00,2017-02-23 10:06:46,725.017512847222,NA,99,2,1,0,0,0,0,2942.06,0,0,0,0,0,93,NA,NA,NA,0,2,4,"New",0
92508,12,26,49,1,2017-01-25 00:33:00,2017-01-14 01:52:01,10.9451176736111,NA,99,5,1,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,5,"Old",0
92509,1,1,2,1,2017-11-19 22:03:00,2017-02-07 16:34:45,285.227943564815,NA,99,0,0,0,0,0,0,250,0,0,0,0,0,10001,NA,NA,NA,0,1,2,"Old",0
92510,1,0,1,1,2017-12-21 13:06:00,2017-01-14 13:23:48,340.987632303241,NA,99,0,0,0,0,0,0,1075,0,0,0,0,0,38,NA,NA,NA,0,1,1,"Old",0
92515,5,3,6,2,2018-11-20 14:03:00,2017-01-21 13:12:10,668.035298171296,NA,99,0,0,0,1,0,0,415.92,0,0,0,0,1,10002,NA,NA,NA,0,5,2,"New",0
92515,5,3,6,2,2018-11-20 14:03:00,2017-01-21 13:12:10,668.035298171296,NA,99,0,0,0,1,0,0,415.92,0,0,0,0,1,93,NA,NA,NA,0,5,2,"New",0
92520,3,7,18,1,2017-01-20 13:42:00,2017-01-14 16:38:51,5.87718461805555,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,1,1,4,"Old",0
92529,1,0,1,1,2018-10-23 15:50:00,2017-01-26 15:32:04,635.012443020833,NA,99,0,0,0,0,0,0,1250,0,0,0,0,0,10002,NA,NA,NA,0,5,5,"Old",0
92533,1,1,2,1,2019-01-25 18:04:00,2017-01-16 10:38:08,739.309627673611,NA,99,0,0,0,0,0,0,5174,0,0,0,0,0,38,NA,NA,NA,0,1,2,"New",0
92544,1,1,2,1,2017-11-15 13:35:00,2017-01-16 11:35:01,303.083316944444,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"Old",0
92549,1,1,2,1,2018-03-14 12:59:00,2017-01-16 12:05:01,422.037486747685,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"Old",0
92550,1,26,9,1,2017-01-15 14:48:00,2017-01-16 11:41:11,-0.870270115740741,NA,99,2,1,0,0,0,1,840,0,0,0,0,0,93,NA,NA,NA,0,1,2,"Old",0
92556,5,13,12,3,2018-12-23 03:46:00,2017-01-16 15:18:33,705.519057060185,NA,99,6,1,0,0,0,0,3221.32,0,0,0,0,0,38,NA,NA,NA,0,2,2,"New",0
92579,4,4,11,2,2018-11-13 22:28:00,2017-01-16 17:42:09,666.198496909722,NA,99,1,1,0,0,0,0,2050,0,0,0,0,0,10002,NA,NA,NA,0,2,2,"New",0
92581,1,0,1,1,2019-03-20 12:54:00,2017-01-16 20:45:01,792.672901226852,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"New",0
92592,4,12,18,1,2017-01-20 10:19:00,2017-01-20 10:13:41,0.00368150462962963,NA,99,3,1,0,0,0,1,NA,0,0,0,0,0,99,NA,NA,NA,1,2,5,"Old",0
92597,2,1,2,1,2018-07-01 10:49:00,2017-01-17 15:30:01,529.804847858796,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,2,2,"Old",0
92601,1,0,1,1,2017-04-19 17:11:00,2017-01-17 16:30:20,92.0282383912037,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,3,"Old",0
92605,1,1,8,0,2019-03-31 12:29:00,2016-12-28 15:34:46,822.87099087963,NA,99,2,1,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,0,0,"New",0
92611,1,1,2,1,2018-06-06 12:48:00,2017-01-18 12:39:17,504.006049861111,NA,99,0,0,0,0,0,0,360,0,0,0,0,0,93,NA,NA,NA,0,1,2,"Old",0
92613,1,0,1,1,2018-12-28 23:19:00,2015-03-31 18:36:46,1368.1959872338,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"New",0
92617,3,8,5,0,2017-01-24 14:49:00,2017-01-24 15:41:18,-0.0363248726851852,NA,99,0,0,0,0,0,0,3650,0,0,0,0,0,38,NA,NA,NA,0,0,0,"Old",0
92622,3,1,2,2,2019-04-05 11:57:00,2017-01-19 16:26:39,805.812738506944,NA,99,2,1,0,0,0,0,1750,0,0,0,0,0,10002,NA,NA,NA,0,1,5,"New",0
92630,1,0,1,1,2017-04-04 12:50:00,2017-01-19 16:43:23,74.837917025463,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"Old",0
92633,2,0,2,2,2018-10-18 23:00:00,2017-01-18 22:49:42,638.007142766204,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,2,5,"Old",0
92636,1,0,2,1,2017-05-31 17:01:00,2017-04-25 14:01:49,36.1244307638889,NA,99,0,0,0,0,0,0,3299,0,0,0,0,0,10001,NA,NA,NA,0,1,2,"Old",0
92637,4,7,30,1,2018-07-01 11:47:00,2017-01-19 10:30:01,528.053460023148,NA,99,2,1,1,0,0,0,NA,0,0,0,0,1,99,NA,NA,NA,0,1,1,"Old",0
92648,2,1,2,1,2018-05-19 10:46:00,2017-01-19 16:15:01,484.771514641204,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,5,"Old",0
92674,1,1,2,1,2018-11-19 15:22:00,2017-01-24 16:16:31,663.962131724537,NA,99,0,0,0,0,0,0,950,0,0,0,0,0,38,NA,NA,NA,0,1,2,"New",0
92690,1,1,4,1,2017-09-23 17:05:00,2017-01-21 15:00:01,245.086793321759,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"Old",0
92692,1,1,6,4,2017-11-17 19:34:00,2017-01-21 20:15:00,299.971516886574,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"Old",0
92693,1,3,9,1,2017-09-22 20:28:00,2017-01-21 21:07:10,243.972800358796,NA,99,2,1,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"Old",0
92702,5,1,10,2,2019-04-06 16:15:00,2019-03-05 13:54:04,32.0978610648148,298.766585,2,0,0,0,0,0,0,3600,0,0,0,0,0,10002,NA,2018-02-01 10:19:13,2900,0,5,4,"New",1
92704,2,0,1,1,2019-01-10 07:36:00,2017-01-22 15:00:00,717.691655289352,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,2,1,"New",0
92723,2,0,1,1,2018-05-16 06:03:00,2017-01-23 15:32:35,477.604451527778,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,2,3,"Old",0
92728,1,0,1,1,2018-05-02 21:09:00,2017-01-23 18:09:44,464.124484178241,NA,99,0,0,0,0,0,0,335.35,0,0,0,0,0,10002,NA,NA,NA,0,1,1,"Old",0
92728,1,0,1,1,2018-05-02 21:09:00,2017-01-23 18:09:44,464.124484178241,NA,99,0,0,0,0,0,0,335.35,0,0,0,0,0,10002,NA,NA,NA,0,1,1,"Old",0
92729,1,0,1,1,2017-02-25 17:35:00,2017-01-23 19:00:00,32.9409611805556,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"Old",0
92733,1,0,1,1,2019-03-16 12:00:00,2017-01-23 11:40:56,782.013233645833,NA,99,0,0,0,0,0,0,1499,0,0,0,0,0,10001,NA,NA,NA,0,1,1,"New",0
92736,6,15,11,3,2019-01-26 10:52:00,2017-01-24 12:20:13,731.938728483796,NA,99,0,0,0,1,0,0,1850,0,0,0,0,1,10002,NA,NA,NA,0,2,4,"New",0
92751,7,8,20,3,2018-06-28 08:41:00,2018-11-16 14:07:10,-141.226512291667,NA,99,0,0,0,0,0,0,1075,0,0,0,0,0,10002,NA,NA,NA,0,2,2,"Old",0
92763,4,10,11,4,2017-01-25 15:20:00,2017-01-25 08:58:50,0.264693402777778,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,1,2,5,"Old",0
92770,1,6,11,1,2018-06-20 18:41:00,2017-01-25 15:37:02,511.127745231482,NA,99,0,0,0,0,0,0,1030.92,0,0,0,0,0,10002,NA,NA,NA,0,1,4,"Old",0
92777,1,6,20,1,2017-03-29 15:16:00,2017-01-30 15:48:53,57.9771528703704,0.00433087962962963,2,2,1,0,0,0,0,NA,0,0,0,0,0,99,1,2017-01-25 16:31:13,1649,1,3,5,"Old",1
92783,17,13,11,2,2018-12-10 07:36:00,2018-12-07 04:00:01,3.14997751157407,NA,99,3,1,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,5,5,"New",0
92784,9,1,4,4,2019-04-05 11:16:00,2017-02-13 10:16:13,781.041508425926,NA,99,0,0,0,1,0,0,2235.63,0,0,0,0,1,10002,NA,NA,NA,0,3,2,"New",0
92792,6,1,2,1,2017-08-31 08:53:00,2017-01-26 13:55:53,216.789662048611,NA,99,0,0,0,0,0,0,1259,0,0,0,0,0,10001,NA,NA,NA,0,3,2,"Old",0
92794,1,0,3,3,2019-03-08 18:04:00,2017-01-26 14:31:26,771.14760837963,NA,99,0,0,0,0,0,0,2365,0,0,0,0,0,10002,NA,NA,NA,0,1,1,"New",0
92816,7,3,4,3,2019-04-01 13:25:00,2018-01-31 21:00:26,424.683722534722,NA,99,0,0,0,1,0,0,NA,0,0,0,0,1,99,NA,NA,NA,0,2,2,"New",0
92820,1,2,8,1,2019-03-11 20:48:00,2018-08-27 12:38:43,196.339772256944,NA,99,2,1,0,0,0,0,2195,0,0,0,0,0,10002,NA,NA,NA,0,2,5,"New",0
92834,1,0,1,1,2018-11-01 13:31:00,2017-01-27 16:00:00,642.896517048611,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"Old",0
92842,1,1,8,0,2017-04-21 21:16:00,2017-01-27 17:50:01,84.1430400347222,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,0,0,"Old",0
92843,1,7,8,1,2019-03-21 13:19:00,2017-03-27 18:20:46,723.790430543982,NA,99,3,1,0,0,0,0,2900,0,0,0,0,0,38,NA,NA,NA,0,1,1,"New",0
92846,1,3,14,2,2017-05-16 16:05:00,2017-01-31 12:55:57,105.131277673611,0.026471712962963,2,2,1,0,0,0,0,1398,0,0,0,0,0,10001,1,2017-01-31 12:55:57,71.9,1,3,3,"Old",1
92846,1,3,14,2,2017-05-16 16:05:00,2017-01-31 12:55:57,105.131277673611,0.026471712962963,2,2,1,0,0,0,0,1398,0,0,0,0,0,10001,1,2017-01-31 12:55:57,71.9,1,3,3,"Old",1
92850,2,1,2,1,2018-08-13 14:36:00,2017-01-28 13:45:00,562.035406018519,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,2,2,"Old",0
92857,1,0,1,1,2018-08-06 13:47:00,2017-01-28 21:45:00,554.668044826389,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"Old",0
92859,1,2,14,1,2017-01-29 10:49:00,2017-01-29 10:48:51,0.000101863425925926,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,1,1,4,"Old",0
92860,2,2,4,2,2017-08-16 05:55:00,2017-01-29 12:43:49,198.716091516204,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,2,3,"Old",0
92862,22,41,19,6,2018-10-07 15:26:00,2018-05-17 14:31:49,143.037626064815,26.2515073726852,2,3,1,0,0,0,1,7295,0,0,0,0,0,10001,NA,2017-02-28 20:59:31,1400,0,5,5,"Old",1
92862,22,41,19,6,2018-10-07 15:26:00,2018-05-17 14:31:49,143.037626064815,26.2515073726852,2,3,1,0,0,0,1,7295,0,0,0,0,0,10001,NA,2017-02-28 20:59:31,1400,0,5,5,"Old",1
92862,22,41,19,6,2018-10-07 15:26:00,2018-05-17 14:31:49,143.037626064815,26.2515073726852,2,3,1,0,0,0,1,7295,0,0,0,0,0,10001,NA,2017-02-28 20:59:31,1400,0,5,5,"Old",1
92862,22,41,19,6,2018-10-07 15:26:00,2018-05-17 14:31:49,143.037626064815,26.2515073726852,2,3,1,0,0,0,1,7295,0,0,0,0,0,10001,NA,2017-02-28 20:59:31,1400,0,5,5,"Old",1
92862,22,41,19,6,2018-10-07 15:26:00,2018-05-17 14:31:49,143.037626064815,26.2515073726852,2,3,1,0,0,0,1,7295,0,0,0,0,0,10001,NA,2017-02-28 20:59:31,1400,0,5,5,"Old",1
92862,22,41,19,6,2018-10-07 15:26:00,2018-05-17 14:31:49,143.037626064815,26.2515073726852,2,3,1,0,0,0,1,7295,0,0,0,0,0,10001,NA,2017-02-28 20:59:31,1400,0,5,5,"Old",1
92865,4,19,44,10,2017-02-01 09:26:00,2017-01-29 20:20:35,2.54541931712963,NA,99,1,1,1,0,0,0,NA,0,0,0,0,1,99,NA,NA,NA,1,1,5,"Old",0
92870,1,12,18,0,2017-01-30 11:22:00,2017-01-30 11:24:16,-0.00157586805555556,NA,99,0,0,0,0,0,0,498.99,0,0,0,0,0,10001,NA,NA,NA,0,0,0,"Old",0
92871,1,3,4,1,2017-09-30 17:27:00,2017-01-30 11:35:01,243.244422824074,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"Old",0
92874,1,0,1,1,2017-06-04 19:07:00,2017-01-30 12:15:00,125.286102523148,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"Old",0
92876,1,0,1,1,2018-10-06 14:08:00,2017-01-31 11:36:56,613.104905266204,NA,99,0,0,0,0,0,0,1209.94,0,0,0,0,0,10001,NA,NA,NA,0,1,1,"Old",0
92879,2,0,2,2,2019-03-22 06:26:00,2018-10-19 07:44:22,153.945567800926,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,5,3,"New",0
92891,1,6,6,1,2019-01-27 16:18:00,2017-01-31 16:50:19,725.977555138889,NA,99,0,0,0,0,0,0,269,0,0,0,0,0,10002,NA,NA,NA,0,1,2,"New",0
92922,3,0,1,1,2018-02-20 14:50:00,2017-01-28 20:38:08,387.75823619213,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,2,2,"Old",0
92926,1,0,1,1,2017-05-29 16:57:00,2017-01-31 19:30:01,117.893736909722,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"Old",0
92927,3,1,3,2,2019-03-23 18:58:00,2017-01-31 22:05:01,780.870125960648,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"New",0
92928,1,1,13,1,2018-12-03 15:18:00,2017-02-01 01:15:00,670.585405347222,NA,99,1,1,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,2,"New",0
92935,1,0,1,1,2019-03-21 23:04:00,2013-02-22 12:33:07,2218.43810298611,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"New",0
92937,3,2,3,1,2017-07-14 20:06:00,2017-02-01 11:44:12,163.348469490741,NA,99,0,0,0,0,0,0,300,0,0,0,0,0,93,NA,NA,NA,0,2,3,"Old",0
92944,2,1,5,1,2018-07-02 15:08:00,2018-02-08 16:32:08,143.941572210648,NA,99,0,0,0,1,0,0,2585,0,0,0,0,1,10002,NA,NA,NA,0,3,5,"Old",0
92945,3,1,2,1,2019-02-07 13:25:00,2017-02-01 13:47:08,735.984621585648,NA,99,0,0,0,1,0,0,NA,0,0,0,0,1,99,NA,NA,NA,0,3,3,"New",0
92960,1,3,10,1,2017-02-02 07:28:00,2017-02-02 07:27:32,0.0003240625,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,1,1,4,"Old",0
92971,1,0,1,1,2017-07-17 12:56:00,2017-02-02 13:15:01,164.986793032407,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"Old",0
92978,2,7,6,1,2017-02-02 15:36:00,2017-02-02 15:34:15,0.00120930555555556,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,1,1,5,"Old",0
92982,2,2,6,2,2019-03-07 20:39:00,2017-03-17 10:28:35,720.423899837963,NA,99,0,0,0,0,0,0,2334,0,0,0,0,0,38,NA,NA,NA,0,2,2,"New",0
93004,2,0,1,1,2017-11-09 13:00:00,2017-02-11 13:48:36,270.966249050926,NA,99,0,0,0,0,0,0,301.2,0,0,0,0,0,10002,NA,NA,NA,0,2,1,"Old",0
93004,2,0,1,1,2017-11-09 13:00:00,2017-02-11 13:48:36,270.966249050926,NA,99,0,0,0,0,0,0,301.2,0,0,0,0,0,10002,NA,NA,NA,0,2,1,"Old",0
93006,2,13,16,1,2017-02-03 13:33:00,2017-02-02 20:25:52,0.71328556712963,NA,99,3,1,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,1,1,5,"Old",0
93036,1,0,1,1,2017-11-27 10:03:00,2017-02-04 15:00:00,295.793738622685,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,1,1,"Old",0
93052,2,0,2,2,2018-05-26 20:55:00,2017-02-05 15:20:01,475.232626967593,NA,99,0,0,0,0,0,0,NA,0,0,0,0,0,99,NA,NA,NA,0,2,1,"Old",0
93067,1,0,1,1,2018-09-27 16:47:00,2017-03-03 15:31:47,573.052229375,NA,99,0,0,0,0,0,0,350,0,0,0,0,0,99,NA,NA,NA,0,3,5,"Old",0
93068,2,0,4,1,2018-11-21 13:21:00,2018-04-30 11:43:55,205.067411099537,NA,99,0,0,0,1,0,0,950,0,0,0,0,1,10002,NA,NA,NA,0,5,4,"New",0
93084,1,1,2,1,2018-07-19 13:59:00,2017-02-06 15:37:17,527.931741412037,NA,99,0,0,0,0,0,0,2300,0,0,0,0,0,10002,NA,NA,NA,0,1,2,"Old",0
