"customer_id_g","purchase","sessions","duration","page_view","search","search_bi","flag_policy_bi","flag_specials_bi","flag_a_bi","flag_sum","cart","product_view_distinct","quoteback","repeat_product_view_sessions","repeat_product_view_single_session"
106380,0,10,38,8,2,1,0,0,0,0,0,2,0,2,3
64843,0,8,4,7,0,0,0,1,0,1,0,3,0,1,2
59311,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
72245,0,7,5,7,0,0,0,1,0,1,0,2,0,1,3
106090,0,1,3,7,0,0,0,0,0,0,0,1,0,1,1
34034,0,1,6,26,0,0,0,0,0,0,0,2,0,1,2
68611,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
9956,0,3,14,11,2,1,0,1,0,1,0,3,0,1,3
55953,0,1,0,2,0,0,0,0,0,0,0,1,0,1,1
35879,0,6,0,2,0,0,0,1,0,1,0,1,0,1,2
11897,0,3,2,3,0,0,0,0,0,0,0,2,0,3,2
62017,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
107377,0,3,27,3,0,0,0,0,0,0,0,1,0,2,2
111986,0,2,9,14,0,0,1,1,0,1,1,2,0,2,3
14990,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
18225,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
48226,0,4,0,1,0,0,0,0,0,0,0,1,0,4,1
112105,0,2,23,28,2,1,0,0,0,0,1,2,0,1,5
41843,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
18078,0,2,1,4,0,0,0,0,0,0,0,2,0,1,2
63842,0,1,3,8,0,0,0,0,0,0,0,2,0,1,2
11411,0,2,0,1,0,0,0,1,0,1,0,1,0,1,1
78331,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
22226,0,13,27,22,0,0,0,1,0,1,0,3,0,5,5
102765,0,4,22,31,0,0,1,0,0,1,0,3,0,3,3
102804,0,3,1,3,1,1,0,0,0,0,0,1,0,1,2
26666,0,2,1,2,0,0,0,0,0,0,0,2,0,2,1
10937,0,1,4,4,0,0,0,0,0,0,0,2,0,1,2
85624,0,2,1,2,0,0,0,0,0,0,0,1,0,1,2
73810,0,2,0,1,0,0,0,0,0,0,0,1,0,2,1
110696,0,1,9,35,0,0,0,1,0,1,0,1,0,1,3
25851,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
10852,0,1,6,12,0,0,0,0,0,0,0,3,0,1,2
106817,0,3,6,7,0,0,0,0,0,0,0,2,0,1,2
103820,0,4,16,10,0,0,0,0,0,0,0,2,0,2,2
97027,0,9,8,3,1,1,1,0,0,1,0,1,0,5,2
93676,0,1,10,28,1,1,0,0,0,0,1,1,0,1,2
47590,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
9934,0,2,8,6,2,1,0,0,0,0,0,2,0,1,2
42623,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
54392,0,2,0,1,0,0,1,0,0,1,0,1,0,1,1
93696,1,3,1,5,0,0,1,1,0,1,0,1,0,2,1
23463,0,1,0,2,0,0,0,0,0,0,0,2,0,1,1
97563,0,4,10,24,0,0,0,0,0,0,2,3,0,3,4
70692,0,1,1,2,1,1,0,0,0,0,0,1,0,1,1
53507,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
106267,0,2,3,10,0,0,0,0,0,0,0,1,0,2,4
105960,0,2,10,26,0,0,0,0,0,0,0,8,0,1,2
30150,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
109732,0,4,2,11,0,0,0,0,0,0,0,3,0,2,2
12392,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
63873,0,2,1,5,0,0,0,0,0,0,0,1,0,1,2
94363,0,1,11,23,0,0,0,0,0,0,1,4,0,1,2
13737,0,3,0,1,0,0,0,0,0,0,0,1,0,2,1
111597,0,8,32,42,0,0,0,1,0,1,0,8,0,2,5
99687,0,2,10,21,3,1,1,1,0,1,0,3,0,2,4
113456,0,8,11,29,15,1,0,1,0,1,0,5,0,2,2
50210,0,7,44,63,0,0,0,1,0,1,0,8,0,2,4
101782,0,1,2,12,1,1,0,0,0,0,1,1,0,1,1
112365,0,1,28,18,0,0,0,0,0,0,0,1,0,1,3
45406,0,1,0,2,0,0,0,0,0,0,0,2,0,1,1
93080,0,2,11,16,0,0,1,1,0,1,0,3,0,2,4
65026,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
61427,0,3,0,1,0,0,0,0,0,0,0,1,0,1,1
105945,0,7,4,9,4,1,0,0,0,0,0,1,0,2,2
97222,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
64512,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
88631,0,9,18,6,0,0,0,1,1,1,0,2,0,1,2
101081,0,2,35,23,0,0,0,0,0,0,0,1,1,1,5
13190,0,2,0,1,0,0,0,0,0,0,0,1,0,2,1
101539,0,6,26,23,4,1,0,1,0,1,0,2,0,5,3
99936,0,1,1,2,0,0,0,0,0,0,0,2,0,1,1
103099,0,1,4,6,0,0,0,0,0,0,0,1,1,1,2
98071,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
87470,0,4,46,18,6,1,0,0,1,1,0,3,0,2,3
21371,0,2,0,1,0,0,0,0,0,0,0,1,0,2,1
99308,0,2,2,5,0,0,0,0,0,0,0,2,0,1,2
109796,0,3,18,6,0,0,0,0,0,0,0,1,0,1,3
68487,0,2,0,1,0,0,0,0,0,0,0,1,0,1,1
75221,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
110730,0,6,4,15,4,1,0,1,0,1,0,4,0,1,2
97735,0,1,11,14,0,0,0,0,0,0,0,1,0,1,3
12139,0,4,1,6,0,0,0,0,0,0,0,1,0,3,2
111345,0,3,3,3,0,0,0,0,0,0,0,2,0,1,2
84828,0,1,1,2,0,0,0,0,1,1,0,1,0,1,1
108587,0,2,1,2,0,0,0,0,0,0,0,1,0,1,2
13418,0,1,1,3,0,0,0,0,0,0,0,2,0,1,2
81773,0,1,9,25,0,0,0,0,0,0,0,4,0,1,2
35816,0,1,1,4,0,0,0,0,0,0,0,2,0,1,2
6885,0,3,6,9,2,1,0,0,0,0,0,1,0,1,2
65036,0,1,1,2,0,0,0,0,0,0,0,2,0,1,1
67357,0,1,1,3,1,1,0,0,0,0,0,1,0,1,1
111736,0,12,9,11,0,0,0,1,0,1,0,2,0,2,2
112726,0,7,2,10,3,1,0,0,0,0,0,2,0,2,3
46813,0,2,1,2,0,0,0,0,0,0,0,1,0,1,2
95748,0,3,10,32,0,0,0,1,1,1,0,5,1,1,2
89657,0,5,2,14,7,1,0,0,0,0,0,5,0,2,1
100879,0,1,1,2,0,0,0,0,0,0,0,1,0,1,1
100055,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
98100,0,11,4,4,0,0,0,0,0,0,0,3,0,2,2
23029,0,2,6,7,0,0,0,0,0,0,0,2,0,1,2
11392,0,2,0,1,0,0,0,0,0,0,0,1,0,2,1
99909,0,1,19,15,0,0,0,0,0,0,1,1,0,1,2
61463,0,3,0,1,0,0,0,0,0,0,0,1,0,3,1
18439,0,15,9,8,0,0,0,0,0,0,0,2,0,5,3
111886,0,2,1,3,0,0,0,0,0,0,0,1,0,2,2
21530,0,8,2,11,0,0,0,1,0,1,0,2,0,2,2
100741,0,1,0,2,0,0,0,0,0,0,0,1,0,1,1
108470,0,2,38,20,0,0,0,0,0,0,1,1,0,1,3
48279,0,1,0,2,0,0,0,0,0,0,0,2,0,1,1
63671,0,1,9,23,4,1,0,1,0,1,1,2,0,1,3
107105,0,1,1,9,0,0,0,0,0,0,0,1,1,1,2
102810,0,1,4,24,0,0,0,0,0,0,1,1,0,1,1
24408,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
16884,0,6,1,3,0,0,0,0,0,0,0,2,0,2,2
101689,0,1,2,3,0,0,0,1,0,1,0,1,0,1,1
102081,0,1,7,15,0,0,0,0,0,0,0,1,0,1,2
106340,0,2,0,1,0,0,0,0,0,0,0,1,0,1,1
64440,0,4,3,4,0,0,0,1,0,1,0,1,0,3,1
104322,0,2,0,1,0,0,0,0,0,0,0,1,0,1,1
70710,0,1,3,7,0,0,0,0,0,0,1,2,0,1,3
103105,0,6,56,37,0,0,0,0,0,0,1,5,1,3,5
106792,0,2,22,16,6,1,0,1,0,1,0,1,0,1,2
63882,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
100273,0,2,0,1,0,0,0,0,0,0,0,1,0,2,1
6707,0,1,7,9,1,1,0,0,0,0,0,2,0,1,2
104446,0,2,28,45,3,1,0,0,0,0,3,1,0,2,4
102164,0,2,34,8,0,0,0,0,0,0,0,1,0,1,3
95300,0,13,24,45,0,0,0,1,0,1,1,7,0,4,4
82894,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
11068,0,1,4,6,0,0,0,0,0,0,0,1,0,1,1
51928,0,3,0,1,0,0,0,0,0,0,0,1,0,3,1
113470,0,3,42,17,0,0,1,0,0,1,0,4,0,1,1
111021,0,3,7,3,0,0,0,0,0,0,0,1,0,2,1
62714,0,3,0,1,0,0,0,0,0,0,0,1,0,3,1
44950,0,2,1,2,0,0,0,0,0,0,0,1,0,1,2
57864,0,1,4,3,0,0,0,0,0,0,0,1,0,1,3
103056,1,12,41,209,7,1,0,1,0,1,0,8,0,3,5
74871,0,2,0,2,0,0,0,0,0,0,0,1,0,1,2
53405,0,2,24,2,0,0,0,0,0,0,0,1,0,1,2
15002,0,1,4,6,0,0,0,1,0,1,0,1,0,1,2
107317,0,2,2,8,0,0,0,0,1,1,0,2,0,1,1
92284,0,1,13,18,1,1,0,1,0,1,0,1,1,1,3
15156,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
66556,0,1,1,3,0,0,0,0,0,0,0,2,0,1,2
111939,0,1,8,15,6,1,0,0,0,0,0,1,0,1,3
59504,0,4,7,3,1,1,0,0,0,0,0,2,0,2,2
11733,0,4,3,5,0,0,0,0,0,0,0,4,0,1,2
21258,0,3,7,2,0,0,0,0,0,0,0,1,0,3,2
109689,0,1,8,17,0,0,0,0,0,0,0,6,0,1,2
44438,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
103372,0,5,25,3,0,0,0,0,0,0,0,1,0,2,2
19340,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
8225,0,1,5,6,0,0,0,0,0,0,0,3,0,1,1
106234,0,2,3,7,0,0,0,0,0,0,0,2,1,2,3
107626,0,2,11,26,6,1,0,0,1,1,0,5,0,1,3
49121,0,2,1,3,0,0,0,0,0,0,0,1,0,2,2
14845,0,2,7,12,4,1,0,1,0,1,0,2,0,1,2
96846,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
108438,0,3,4,10,0,0,0,1,0,1,0,1,0,1,4
54677,0,2,8,26,13,1,0,0,0,0,0,8,0,1,2
102842,0,5,4,7,0,0,0,1,1,1,0,2,0,1,1
89160,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
39292,0,2,0,2,0,0,0,0,0,0,0,2,0,1,1
106752,0,2,1,2,0,0,0,0,0,0,0,2,0,2,2
94819,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
106605,0,2,1,3,0,0,0,0,0,0,0,1,0,1,1
100740,0,3,1,2,0,0,0,0,0,0,0,1,0,3,2
54934,0,2,19,13,0,0,0,0,0,0,0,2,0,2,4
106023,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
50839,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
97518,0,1,11,19,0,0,0,0,0,0,1,1,0,1,2
91200,0,2,5,2,0,0,0,1,0,1,0,1,0,1,1
112717,0,2,2,10,3,1,0,0,0,0,0,1,0,1,3
105732,0,4,52,18,0,0,0,0,0,0,0,1,1,2,2
56565,0,2,10,3,0,0,0,0,0,0,0,2,0,1,2
110987,0,4,25,39,0,0,0,1,0,1,1,3,0,1,4
15445,0,4,21,5,2,1,0,0,0,0,0,2,0,1,2
50113,0,1,0,2,0,0,0,0,0,0,0,2,0,1,1
42818,0,3,0,1,0,0,0,0,0,0,0,1,0,3,1
112265,0,5,5,10,0,0,1,0,0,1,0,1,0,1,2
94139,1,3,1,2,0,0,0,0,0,0,0,1,0,2,2
107821,0,1,6,26,0,0,0,1,0,1,2,2,0,1,3
97997,0,2,1,2,0,0,0,0,0,0,0,1,0,1,2
105562,0,1,2,5,0,0,0,0,0,0,0,1,0,1,2
98257,0,2,1,2,0,0,0,0,0,0,0,1,0,1,2
97596,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
108480,1,10,15,23,5,1,0,0,0,0,0,2,0,4,3
80762,0,1,1,2,1,1,0,0,0,0,0,1,0,1,1
96606,0,4,21,14,0,0,0,0,0,0,0,1,0,1,4
12133,0,3,1,2,0,0,0,0,0,0,0,1,0,1,2
93870,0,5,45,12,6,1,0,0,0,0,0,3,1,4,3
110783,0,21,22,54,6,1,1,1,0,1,3,7,0,4,5
32868,0,1,0,2,0,0,0,0,0,0,0,2,0,1,1
91145,0,4,5,6,1,1,0,1,0,1,0,2,0,1,2
84845,0,2,14,5,0,0,0,0,0,0,0,1,0,1,1
73308,0,4,46,16,8,1,0,0,0,0,0,5,0,2,2
93940,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
102618,0,2,18,3,0,0,0,0,0,0,0,1,0,1,2
18528,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
43813,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
97816,0,2,10,12,2,1,1,1,0,1,0,1,0,1,3
67299,0,2,3,5,0,0,0,0,0,0,0,2,0,2,4
102823,1,7,13,7,0,0,0,0,0,0,0,1,0,1,2
51297,0,1,8,11,0,0,0,0,0,0,0,1,0,1,2
20570,0,3,1,5,0,0,0,0,0,0,0,1,0,1,2
75821,0,3,2,4,0,0,0,0,0,0,0,1,0,1,2
41325,0,2,2,10,0,0,0,0,0,0,0,2,0,1,1
98986,0,2,1,3,0,0,0,0,0,0,0,1,0,1,2
61007,0,2,1,3,0,0,0,0,0,0,0,2,0,2,2
99737,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
91775,1,111,59,75,9,1,1,1,0,1,0,8,1,5,5
112331,0,1,2,14,0,0,0,0,0,0,1,1,0,1,2
40415,0,2,3,3,0,0,0,0,0,0,0,2,0,2,2
62033,0,2,1,2,0,0,0,0,0,0,0,1,0,1,2
78622,0,3,1,2,0,0,0,0,0,0,0,1,0,3,2
99478,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
74509,0,1,4,30,0,0,0,0,0,0,0,4,0,1,4
99256,0,4,8,20,0,0,1,1,0,1,0,3,0,1,2
24395,0,1,0,3,0,0,0,0,0,0,0,2,0,1,1
106447,1,2,4,13,0,0,0,0,0,0,0,2,0,1,3
18785,0,2,3,11,0,0,0,0,0,0,0,4,0,1,2
21175,0,1,4,21,0,0,0,1,0,1,0,2,0,1,2
109334,0,7,6,9,8,1,0,0,0,0,0,2,1,3,4
108390,0,4,21,25,10,1,0,0,0,0,0,2,1,1,2
56129,0,2,9,13,0,0,0,0,0,0,0,1,0,1,2
51077,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
34134,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
109978,0,6,8,11,0,0,0,0,0,0,0,3,0,3,2
64712,0,1,0,3,0,0,0,0,0,0,0,1,0,1,1
109131,0,1,0,2,0,0,0,0,0,0,0,1,0,1,1
93778,0,17,27,37,0,0,1,1,0,1,0,5,1,5,5
15006,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
43497,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
109393,0,1,1,4,0,0,0,0,0,0,0,2,0,1,1
65140,0,4,2,9,0,0,0,0,0,0,0,2,0,1,2
111441,0,2,0,1,0,0,0,0,0,0,0,1,0,1,1
86710,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
93153,0,4,46,48,4,1,0,0,0,0,2,1,0,2,5
24157,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
95184,0,2,1,3,0,0,0,0,0,0,0,2,0,2,2
92962,0,4,1,2,0,0,0,0,0,0,0,1,0,1,2
98399,0,1,1,2,0,0,0,0,0,0,0,2,0,1,1
70988,0,1,1,3,0,0,0,0,0,0,0,2,0,1,2
32490,0,1,0,2,0,0,0,0,0,0,0,1,0,1,1
61184,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
69018,0,4,9,9,1,1,0,0,0,0,0,1,0,1,2
103365,0,2,4,2,0,0,0,0,0,0,0,2,0,1,1
82983,0,2,16,2,0,0,0,0,0,0,0,1,0,1,2
24680,0,3,1,3,0,0,0,0,0,0,0,2,0,2,2
60452,0,5,15,13,0,0,1,1,0,1,0,1,1,3,3
68451,0,3,9,8,3,1,0,0,1,1,0,1,0,1,2
97153,0,1,20,15,1,1,0,0,0,0,1,1,0,1,2
61785,0,2,3,7,0,0,0,0,0,0,0,4,0,2,2
97699,0,2,10,14,0,0,0,1,0,1,0,2,0,1,1
98755,0,3,0,1,0,0,0,0,0,0,0,1,0,2,1
66763,0,3,2,7,3,1,0,0,0,0,0,1,0,1,1
16924,0,2,1,2,0,0,0,0,0,0,0,1,0,1,2
38197,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
58768,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
94942,0,2,13,15,2,1,1,0,0,1,1,1,0,2,2
48706,0,3,3,31,1,1,0,0,0,0,0,2,0,1,4
9691,0,1,2,3,0,0,0,0,0,0,0,1,0,1,3
94963,0,4,3,7,0,0,0,1,0,1,2,1,1,1,1
100376,0,1,3,4,0,0,0,0,0,0,0,3,0,1,2
91965,0,1,7,2,0,0,0,0,0,0,0,1,0,1,2
91326,1,19,33,38,4,1,0,0,0,0,0,3,0,5,5
37827,0,1,3,4,0,0,0,0,0,0,0,2,0,1,2
100389,0,1,4,15,3,1,0,0,0,0,1,1,0,1,3
99825,0,3,11,15,1,1,0,0,0,0,0,3,0,1,2
113162,0,1,7,8,0,0,0,0,0,0,0,1,0,1,3
98803,0,2,13,33,0,0,0,0,0,0,1,2,0,1,5
101142,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
111157,0,2,3,5,4,1,0,0,0,0,0,2,0,1,1
58640,0,2,2,7,0,0,0,1,0,1,0,2,0,1,2
87907,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
54916,0,2,0,2,0,0,0,0,0,0,0,1,0,1,1
96529,0,10,37,72,2,1,1,0,0,1,0,4,0,2,3
105575,0,1,2,3,0,0,0,0,0,0,0,1,0,1,3
11239,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
107451,0,1,2,4,0,0,0,1,0,1,0,1,0,1,1
63471,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
23416,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
93152,0,1,0,3,0,0,0,0,0,0,0,1,0,1,1
109077,0,4,18,59,4,1,1,1,0,1,2,5,0,1,2
61800,0,2,6,9,0,0,0,0,0,0,0,2,0,1,2
18201,0,2,6,9,0,0,0,1,0,1,0,1,0,2,1
68415,0,2,1,2,0,0,0,0,0,0,0,1,0,1,2
22236,0,6,16,5,0,0,0,1,0,1,0,1,0,1,2
99101,0,5,10,7,3,1,0,0,0,0,0,1,0,1,1
99914,0,4,3,10,0,0,0,0,0,0,0,2,0,1,2
96864,0,2,1,2,0,0,0,0,0,0,0,1,0,2,2
101836,0,4,5,10,0,0,0,0,0,0,0,2,0,1,3
55069,0,1,1,3,0,0,0,0,0,0,0,1,0,1,1
93346,0,1,12,24,4,1,0,0,0,0,2,2,0,1,1
57984,0,1,3,12,0,0,0,0,0,0,0,5,0,1,3
100576,0,2,8,10,0,0,0,0,0,0,0,1,0,1,2
94711,0,1,2,3,0,0,0,0,0,0,0,3,0,1,1
21855,0,3,16,23,2,1,0,0,0,0,0,5,0,1,2
64201,0,1,3,6,0,0,0,0,0,0,0,2,0,1,2
57342,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
85137,0,1,1,2,0,0,0,0,0,0,0,1,0,1,1
78190,0,2,0,1,0,0,0,0,0,0,0,1,0,2,1
108104,0,3,18,11,0,0,0,0,0,0,0,1,0,1,5
94784,0,1,0,2,0,0,0,0,0,0,0,2,0,1,1
107138,0,2,1,2,0,0,0,0,0,0,0,1,0,1,2
64850,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
49497,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
40999,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
109634,0,5,10,8,7,1,0,0,1,1,0,2,0,1,2
26607,0,2,1,2,0,0,0,0,0,0,0,1,0,2,2
46083,0,2,8,14,0,0,0,0,0,0,0,3,0,1,2
33895,0,2,1,4,0,0,0,0,0,0,0,1,0,1,2
50363,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
18889,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
104390,0,2,2,6,1,1,0,0,0,0,0,2,1,1,2
110880,0,4,2,6,1,1,0,1,0,1,0,3,0,1,2
81722,0,1,1,3,0,0,0,0,0,0,0,2,0,1,2
17899,0,2,7,3,0,0,0,0,0,0,0,2,0,1,2
21476,0,1,1,3,0,0,0,0,0,0,0,3,0,1,1
98971,0,2,19,12,2,1,0,1,0,1,0,1,0,1,1
82920,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
111780,0,1,8,8,3,1,0,1,0,1,0,2,0,1,2
112769,0,3,22,29,3,1,0,1,0,1,1,2,1,1,3
102318,0,2,2,4,0,0,0,0,0,0,0,1,0,2,2
97519,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
94868,0,12,5,19,1,1,0,1,0,1,0,2,1,5,3
86701,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
59174,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
104385,0,2,15,13,3,1,0,0,0,0,0,4,0,1,2
16144,0,1,5,5,0,0,0,0,0,0,0,2,0,1,2
98213,0,1,0,2,0,0,0,0,0,0,0,1,0,1,2
55126,0,1,0,2,0,0,0,0,0,0,0,1,0,1,2
97718,0,2,18,72,0,0,0,0,0,0,0,8,0,2,2
103663,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
60716,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
111171,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
38478,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
95458,0,2,5,14,5,1,0,0,0,0,0,2,0,1,1
100671,0,4,3,7,4,1,0,0,0,0,0,2,0,2,2
89216,0,1,20,2,0,0,0,0,0,0,0,1,0,1,2
100818,0,9,5,12,1,1,0,1,0,1,0,6,0,2,2
69676,0,5,3,11,0,0,0,0,0,0,0,1,0,1,2
109530,0,2,2,5,0,0,0,0,0,0,0,1,0,1,1
104149,0,9,25,9,4,1,0,0,0,0,0,1,0,1,2
89427,0,4,2,56,0,0,0,0,0,0,0,8,0,2,4
46922,0,1,3,3,0,0,0,0,0,0,0,2,0,1,1
80956,0,2,3,12,2,1,0,1,0,1,0,1,0,1,1
10978,0,1,1,4,0,0,0,0,0,0,0,1,0,1,2
18837,0,1,1,5,0,0,0,0,0,0,0,1,0,1,2
74853,0,2,18,2,0,0,0,0,0,0,0,1,0,2,2
88583,0,8,13,13,0,0,0,1,0,1,0,2,0,3,2
26924,0,2,29,39,0,0,0,1,0,1,0,1,0,1,1
35349,0,2,4,6,0,0,0,0,0,0,0,1,0,1,1
52131,0,3,0,1,0,0,0,0,0,0,0,1,0,2,1
21848,0,1,0,2,0,0,0,0,0,0,0,1,0,1,1
83771,0,3,0,1,0,0,0,0,0,0,0,1,0,3,1
101834,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
106485,0,4,16,14,0,0,0,1,0,1,0,2,0,1,2
101820,0,1,24,6,5,1,0,0,0,0,0,1,0,1,1
27307,0,2,1,3,0,0,0,0,0,0,0,1,0,1,2
109286,0,2,18,6,0,0,0,0,0,0,0,1,0,1,2
15745,0,1,3,8,0,0,0,1,0,1,0,1,0,1,1
96754,0,7,8,31,0,0,0,0,0,0,0,2,0,2,5
91106,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
78375,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
9721,0,2,3,6,0,0,1,0,0,1,0,2,0,2,2
92966,0,2,1,7,0,0,0,0,0,0,0,1,0,1,1
51684,0,2,0,1,0,0,0,0,0,0,0,1,0,2,1
7919,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
55169,0,3,1,2,0,0,0,0,0,0,0,1,0,3,2
101658,0,1,1,12,0,0,0,0,0,0,0,1,0,1,2
65560,0,2,1,2,0,0,0,0,0,0,0,1,0,1,2
100219,1,4,18,19,5,1,0,0,0,0,1,2,0,1,5
12381,0,2,3,2,0,0,0,0,0,0,0,1,0,2,2
59785,0,2,1,2,0,0,0,0,0,0,0,1,0,2,2
105450,1,14,18,15,3,1,1,1,0,1,0,2,0,1,4
31708,0,1,10,6,0,0,0,0,0,0,0,3,0,1,2
16228,0,5,13,3,0,0,0,1,0,1,0,2,0,1,2
103650,0,4,4,8,1,1,0,0,0,0,0,3,0,1,4
33040,0,4,3,5,0,0,0,1,0,1,0,2,0,2,2
12783,0,2,8,4,0,0,0,0,0,0,0,1,0,1,3
108177,0,15,26,14,6,1,0,0,0,0,0,3,0,5,4
74123,0,6,2,5,0,0,0,1,0,1,0,2,0,1,1
54022,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
94191,0,2,0,1,0,0,0,0,0,0,0,1,0,2,1
96962,0,3,8,23,0,0,0,0,0,0,1,1,0,2,3
112553,0,6,35,18,3,1,1,1,0,1,1,1,0,3,3
102019,0,1,16,41,0,0,0,1,0,1,0,4,0,1,2
55845,0,2,1,2,0,0,0,0,0,0,0,1,0,1,2
18366,0,3,1,4,0,0,0,0,0,0,0,1,0,3,2
93391,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
56693,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
79614,1,2,6,19,0,0,0,1,0,1,2,3,0,1,2
55427,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
24827,0,2,0,1,0,0,0,0,0,0,0,1,0,2,1
109410,0,1,3,5,0,0,0,0,0,0,0,1,1,1,3
54760,0,2,2,2,0,0,0,0,0,0,0,1,0,2,2
82921,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2
103725,0,9,30,37,0,0,1,1,0,1,1,2,1,5,5
21504,0,2,7,15,3,1,0,0,0,0,0,1,0,1,5
110003,0,7,17,7,0,0,0,0,0,0,0,3,0,2,5
53042,0,3,6,16,2,1,1,1,0,1,0,1,0,3,4
101341,0,1,7,11,0,0,0,0,0,0,0,1,0,1,3
31040,0,1,2,4,0,0,0,1,0,1,0,1,0,1,2
27253,0,3,0,1,0,0,0,0,0,0,0,1,0,1,1
108840,0,3,37,75,8,1,0,1,0,1,0,8,0,1,4
93012,0,6,3,6,1,1,0,0,0,0,0,1,1,5,2
105571,0,1,2,6,3,1,0,0,0,0,0,2,0,1,2
43278,0,3,3,9,3,1,0,1,0,1,0,2,0,1,1
83685,0,3,1,5,2,1,0,0,0,0,0,1,0,2,1
23217,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
17662,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
9989,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
100248,0,2,52,39,1,1,0,0,0,0,3,2,0,1,4
32727,0,1,0,2,0,0,0,0,0,0,0,1,0,1,2
112718,0,4,14,41,1,1,1,1,0,1,0,1,0,1,1
96222,0,7,19,48,0,0,0,0,0,0,0,5,0,4,4
99764,0,9,18,41,4,1,0,0,0,0,1,4,0,5,5
56425,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
95849,0,1,1,8,1,1,0,1,0,1,0,1,0,1,1
